fips,STATEFP,delta_STD_gen,delta_STD_gas
39019,39,0.132675975470481,0.0342137364504209
39021,39,0.0766112079442935,0.334917381858824
39023,39,0.100737438155031,0.231203206540109
39025,39,0.0233648129927554,-0.0302029808464519
39027,39,0.0229751247748452,-0.0605302642139438
39029,39,-0.0542260116535254,0.0771038718538168
39031,39,-0.0427427708627624,-0.0917960689620683
39033,39,-0.06932886304549,0.180007386430227
39035,39,0.0252068255909059,0.0123220291279423
39037,39,-0.0285322443152179,0.342060864927673
39039,39,0.609717819610873,0.0361186213604732
39041,39,0.0909617323276117,0.179056894493849
39043,39,0.159409804683688,0.128884145928611
39045,39,0.508335318787402,0.183719538857079
39047,39,-0.0846704046357904,-0.0242959087206591
39049,39,3.77837926612429,0.13014459247555
39051,39,-0.00794648649024839,-0.0169300804024161
39053,39,0.0440472884336369,-0.173633001299665
39055,39,0.00874800404774072,0.152550623424771
39057,39,0.0472937239320828,0.14526764243422
39059,39,0.0447534145018885,0.0966049442796817
39061,39,0.0938689572110116,0.0299363376151212
39063,39,0.0959227402655927,0.0809832323005928
39065,39,0.446593891820596,0.102270133043362
39067,39,-0.253014071944294,-0.288546354744837
39069,39,-0.116837478322266,0.110817910670387
39071,39,-0.110222046537898,-0.106916961734116
39073,39,0.00282924243371799,-0.0802737959532866
39075,39,-0.0888067759042039,0.275258826329489
39077,39,-0.0199657682496709,-0.00461809763619635
39079,39,-0.198699683737718,-0.000516883346015323
39081,39,-0.0188586422901196,0.0987394132448332
39083,39,-0.00611058914677577,0.0956378372772189
39085,39,0.0285899918025629,0.459096366841328
39087,39,-0.12383591806017,-0.0473778589586952
39089,39,-0.0298511669230061,0.191925594293235
39091,39,-0.0217843787245864,-0.16841044625501
39093,39,0.0027029482419135,0.155507541567555
39095,39,0.0115560394256176,-0.00444692211426692
39097,39,0.0380576200665689,0.123533182716167
39099,39,0.116479606422816,0.169799824426699
39101,39,0.107255898873089,0.127259280470501
39103,39,0.0800111899680915,0.151421108965602
39105,39,0.250473853554097,0.317494864091955
39107,39,0.465338044019168,-0.0391703598871841
39109,39,0.0976849236316705,0.214882962062467
39111,39,-0.15456083329199,0.0467314420446099
39113,39,0.0802079352847117,-0.0266047141348696
39115,39,1.26283341693897,-0.33299786811875
39117,39,-0.0986205982184783,-0.0873539207610824
39119,39,-0.0426244158309425,0.0864148805600707
39121,39,-0.126637296718566,-0.0168234349480019
39123,39,0.475097859040653,0.144227866057385
39125,39,-0.0456166361815798,0.0451490771899611
39127,39,-0.0634511929525369,0.339855588304655
39129,39,-0.0549963268150931,-0.0454956010185866
39131,39,0.1700604386965,0.421643945248066
39133,39,0.0614566866605069,0.243494639807263
39135,39,-0.0692688691830177,0.228271288001483
39137,39,0.226490518913759,-0.267659123804449
39139,39,0.349143081475679,-0.0847069969757436
39141,39,0.0699584550591168,-0.0683117576440297
39143,39,0.0952953268414662,-0.170547350273235
39145,39,0.519132521457452,0.173116749152033
39147,39,0.603814161247326,-0.000470544022165983
39149,39,-0.131278608155528,-0.0621512338958872
39151,39,0.0335899377271339,0.169369409922714
39153,39,0.00289413495814205,0.135763506578477
39155,39,0.0321127064072252,0.0150955037848634
39157,39,-0.0844524175416203,0.0975209315186828
39159,39,-0.0413073730257578,0.0615506356296354
39161,39,0.144330623802437,0.459272792024007
39163,39,0.114958884493262,-0.221424648507243
39165,39,0.0680046322252236,0.187774234727601
39167,39,0.148503012055675,0.0500526821804574
39169,39,0.0353744568367422,0.0678955403504223
39171,39,-0.0720044023320598,-0.00844731625549273
39173,39,0.0172799206111461,0.0709633720238436
39175,39,-0.132479635723966,-0.14882367175465
40001,40,-0.420469180331896,1.0832
40003,40,-1,-0.425275061124694
40005,40,0.0139682532116499,0.704103220806487
40009,40,-0.0383720931778638,1.03977919988106
40011,40,2.95283212904995,-0.030047807076241
40013,40,0.17644487917448,0.985371193887836
40015,40,0.0325330186970254,0.919332661192758
40017,40,0.390159743700581,-0.40577849933931
40019,40,0.178379369157276,-0.308071920839265
40021,40,0.110034704563586,1.43707546571986
40023,40,-0.252973860710996,0.515122745955807
40025,40,-0.156474820143885,0.23094958968347
40027,40,0.259586804426185,-0.314347058848918
40029,40,-1,NA
40031,40,0.175433237417026,-0.0843020171942145
40033,40,0.15520172426518,-0.0829521143366643
40035,40,0.258735504325753,0.272436557284537
40037,40,0.00585972487645959,-0.141242621623309
40039,40,-0.135992412985703,0.154419819185407
40041,40,0.0540131795857727,-0.293798558766991
40043,40,-0.23288355822089,5.62820756510169
40045,40,-0.261236684853209,NA
40047,40,0.339889786680214,0.522732234639431
40049,40,0.7040315739468,0.868873452230323
40051,40,-0.175556493697017,0.669632433793394
40055,40,1.59139329237052,0.986727209221097
40057,40,-0.583299096138044,-0.462372998105734
40059,40,0.878779420446087,-0.205546995377504
40061,40,-0.440194445770191,-0.503298289012575
40063,40,-0.451566749692732,-0.679914629279173
40065,40,0.0618890335503165,0.179963359260632
40067,40,0.366728666965395,NA
40069,40,-0.0803800556731505,2.5510632687884
40071,40,0.210136140752922,0.232784180500905
40073,40,-0.20029683990183,-0.267841847474444
40075,40,0.0072321518670143,NA
40077,40,1.41269354739763,0.246175570722523
40079,40,0.516730761286183,0.546015504150617
40081,40,1.05544714577306,20.8090898977801
40083,40,0.00547699876336582,-0.552366392358124
40085,40,-0.0593677118803814,1.11468683256437
40087,40,0.1043665389534,-0.00343149377368326
40089,40,0.102286358050504,0.157044863159366
40091,40,0.178295093382334,-0.0285611348071691
40093,40,-0.427317110515475,8.48214285714287
40095,40,0.389017329336381,0.797616229678181
40097,40,0.42395834933928,-0.319888737183818
40099,40,0.604385273337983,0.327977057374824
40101,40,1.22358827335331,-0.342124591418875
40103,40,0.957256687107041,0.258514916243226
40105,40,0.00795207730100903,-0.325618772099004
40107,40,0.0985623434347937,0.364588201339022
40109,40,0.485610598843138,-0.134570820001454
40111,40,0.189595722206761,-0.207406335328731
40113,40,-0.204683912260878,-0.566371327506756
40115,40,0.157563507651042,0.0947571701556884
40117,40,-0.0358908304108446,-0.117110788609033
40119,40,0.597461778627868,0.213434304984991
40121,40,0.409893834509958,-0.218677957731925
40123,40,0.0829109029241895,2.00833537542616
40125,40,0.267004902588124,0.215399818960778
40127,40,1.24792597407622,-0.441854847367357
40129,40,-0.0326573610745324,-0.485869324489228
40131,40,0.184512202957564,0.455145985664891
40133,40,-0.41941362250374,-0.493537481886705
40135,40,0.2954372584149,0.245566597108967
40137,40,0.00390546376146115,0.0725504737861656
40139,40,-0.332240357735821,0.335727080420954
40141,40,2.01792597424888,NA
40143,40,0.474807497581078,0.0895020390160693
40145,40,0.195256793820885,0.0522406023009165
40147,40,1.02042813868294,-0.197153637995766
40149,40,0.0888299119851175,-0.375600189355515
40151,40,-0.155288926671145,0.0215663413057087
40153,40,-0.0863778012671151,-0.621581871653834
41001,41,0.371427957064356,-0.206213362582512
41003,41,-0.0279749575871542,0.0667243930511869
41005,41,0.490545518763527,0.0232228310542455
41007,41,0.0218971556583181,-0.033297921663688
41009,41,-0.0135192124761344,0.0242724978821897
41011,41,0.273463908533398,-0.0290131908204096
41013,41,-0.0293219836095482,0.0959551347648031
41015,41,0.00860581804446619,0.640056318804007
41017,41,0.433281706624571,0.537169156590295
41019,41,0.183851933587522,0.00431921341444548
41023,41,-0.0741168572242157,-0.276317657869388
41025,41,-0.0721130761711254,0.0664261256596789
41027,41,0.191275026290632,0.496023226639238
41029,41,0.324027871949671,-0.0752754648499065
41031,41,0.0164681807442786,0.164529714440028
41033,41,0.330294660480766,-0.163868419934385
41035,41,-0.093456873716048,0.120955819174489
41037,41,-0.123794523152363,-0.00844244291544068
41039,41,0.167410234632789,-0.000831327628636277
41041,41,0.0795973839110292,-0.0399383254633549
41043,41,0.178813858849491,1.29744507357084
41045,41,0.127608753694916,0.0127132753404443
41047,41,0.383485121784238,0.406411731638539
41049,41,7.21179382249543,0.0328382681972222
41051,41,0.197602052857121,-0.00417188255382519
41053,41,0.0431498486759349,-0.0888936337392574
41055,41,0.101214574898785,-0.0671074321763798
41057,41,0.00917442782767273,-0.10195647407003
41059,41,0.116385496274821,-0.155209874180125
41061,41,0.0667799349166845,0.525025077056632
41063,41,1.07193495400693,0.201305397505126
41065,41,3.41098723738146,0.256048277049864
41067,41,0.282499754166399,0.109742697357196
41071,41,-0.0682796012049227,0.104775882770452
42001,42,0.0871285581541171,-0.0602436491163397
42003,42,0.163642779201798,0.0849202051862849
42005,42,0.0952924976131443,0.0392989898415654
42007,42,0.25994839994968,0.140724502987246
42009,42,0.287577419371451,0.0819266234460758
42011,42,-0.0137630994350093,0.0101396427588809
42013,42,0.178808331569596,0.127078026566002
42015,42,0.14798006595043,-0.112792930048777
42017,42,0.433932505648738,0.0271357307869791
42019,42,0.0245202019207821,0.125481250588198
42021,42,0.070129820984545,0.192398183890621
42023,42,0.239878542510121,-0.0123883418026534
42025,42,0.009660492890134,-0.0224172501159643
42027,42,0.0299627910979724,0.134980460534545
42029,42,0.135553287685751,0.00802551118666181
42031,42,-0.0573827860314185,0.207587847613343
42033,42,0.573479147296957,0.312400973747456
42035,42,0.245704962010264,0.162248600183655
42037,42,0.0657198334807728,-0.0449167886214504
42039,42,0.0990972197279951,0.00840868684538914
42041,42,0.331322793715426,0.126751505917732
42043,42,0.0272651768174355,0.172688660196735
42045,42,0.355900427761664,0.159542192937308
42047,42,0.474647802106425,-0.057405935876108
42049,42,0.0426500750978984,0.207562627064077
42051,42,-0.0380268117206674,-0.0392416928177654
42053,42,-0.166373100243343,-0.0342273307790548
42055,42,-0.0525061092516167,0.172985335058603
42057,42,0.0678708487863052,0.252735517619064
42059,42,-0.0653211262674936,-0.00403306839049879
42061,42,0.358788503777273,-0.0775315172792922
42063,42,-0.0156498439614659,-0.0413623016461266
42065,42,-0.101736207932025,1.20120069962321
42067,42,0.145276751351464,0.528268355784823
42069,42,-0.00657603928146582,0.270000741229274
42071,42,0.416198896007415,0.104639284194355
42073,42,0.00388279039283395,0.386155497799171
42075,42,0.204878871720531,-0.177245580437106
42077,42,0.0700446926105661,0.00279802874438295
42079,42,0.289393349031815,0.0940740804306042
42081,42,0.26436303759688,0.0559814299977405
42083,42,0.0646751297329533,-0.185509922399226
42085,42,0.061800114472164,-0.0608973172566729
42087,42,0.0233265456143111,-0.206868698955148
42089,42,0.0943468801472967,0.101306221337097
42091,42,0.282834177594149,0.0222206638896022
42093,42,-0.0723197236091196,0.25034595166685
42095,42,0.0644261737104927,0.0147807159754675
42097,42,0.0896296588177753,-0.191390140594431
42099,42,0.339561759819084,0.209231825420661
42101,42,0.140130783247486,0.127366745072261
42103,42,-0.0243048422879402,-0.0673521300619407
42105,42,0.269208418025373,0.0675169467402079
42107,42,0.0718014590788269,0.128583078915976
42109,42,0.127334942484808,-0.00376737383734376
42111,42,0.0284850416450674,0.0195073616082444
42113,42,-0.531877011572965,-0.398851756010598
42115,42,-0.0209520690712805,0.180609547491581
42117,42,0.107417316519898,0.0660810731228315
42119,42,0.00694711348130547,0.386413768751605
42121,42,0.00784913078255149,0.0246405428072362
42123,42,-0.0417803130275282,-0.0338027034556173
42125,42,-0.0292094007754005,-0.0163782563149984
42127,42,0.282269705176822,-0.112115169031229
42129,42,0.0181516465223525,-0.00993938204070218
42131,42,-0.00225533412176945,0.625973105611122
42133,42,0.0758871917943034,0.127701446302227
44001,44,0.308710408500226,-0.0299583605434294
44003,44,0.147366956503722,-0.163049069055113
44005,44,0.515401573812484,-0.193550764020286
44007,44,0.227099699516427,0.275166932480301
44009,44,0.190797901460961,0.0279757248269269
45001,45,0.149307453442493,NA
45003,45,0.28891200087825,0.135266625680485
45005,45,0.921548806296154,-0.601101761865641
45007,45,0.0754346635105531,-0.000521686108078143
45009,45,0.119125584513977,0.526612510446645
45011,45,0.0851243448733029,0.352695598812496
45013,45,0.100004563898146,0.10153139001014
45015,45,0.245343224286996,0.331226433894672
45017,45,0.177551886681031,0.0502606915742894
45019,45,0.726632932095482,0.374340058561418
45021,45,0.205133636627589,0.368462485299316
45023,45,0.244285822442308,-0.00455715922554953
45025,45,0.0334183761451767,0.584470099221058
45027,45,0.675100723951376,0.281583515996593
45029,45,0.00549717102943149,0.195764083899335
45031,45,1.93368669004837,-0.0268176380716142
45033,45,0.0469234682696971,0.154297773398668
45035,45,0.0423945893850721,-0.00466701103636909
45037,45,0.292975891974542,-0.374091132919514
45039,45,0.324766324048206,-0.30160590566966
45041,45,0.360573484653224,-0.141322193606265
45043,45,0.0924162617126822,0.588864211490156
45045,45,0.212848377825802,0.0472658895809467
45047,45,-0.025373788396779,-0.371325052916697
45049,45,0.583112524589462,0.618890056366129
45051,45,0.0868143954436752,0.0199784848052
45053,45,0.0367695423727565,0.653700658807394
45055,45,0.339750423591389,-0.0545958775895505
45057,45,0.689110165694657,0.0771686863803897
45059,45,1.65375003759429,-0.118866178604809
45061,45,-0.0948418522861335,0.0733902068481945
45063,45,0.279944827278313,0.0452434917506689
45065,45,-0.162957076051328,0.446185683656165
45067,45,0.818226816263731,0.667558982408588
45069,45,-0.0281596328333311,-0.102362309947462
45071,45,0.317421777274019,-0.00306259070172631
45073,45,0.260950573450398,0.234383843820829
45075,45,0.756580502318763,0.114365284687037
45077,45,0.0405078268432179,0.218555004267647
45079,45,0.138016320962041,0.3517669734721
45081,45,0.0307927979611566,0.0545151388738677
45083,45,0.489718818630569,0.139980481999326
45085,45,0.12542305669976,-0.0367752069911708
45087,45,2.10250313190724,4.62280800929988
45089,45,0.0374158074818525,0.145010909017502
45091,45,0.00488490227918628,0.524213879621862
46005,46,0.581760384786946,-0.469710314019403
46007,46,-0.379787637466818,NA
46009,46,3.7391127762845,NA
46011,46,0.537255600495221,0.0513785504169263
46013,46,-0.0140415737746777,-0.0390064223649414
46015,46,4.87600944209018,-0.287450873760013
46019,46,-0.417683968153726,0.529803384446765
46023,46,-0.676773593974681,NA
46025,46,-0.450520833333333,NA
46027,46,0.136922615846246,-0.490385908296356
46029,46,0.449331534316373,-0.126493258373554
46031,46,1.15349226265161,NA
46033,46,-0.0210697476919296,1.2817896389325
46035,46,-0.106730660845982,-0.753169678985703
46037,46,0.713875728854729,NA
46041,46,2.00131347317041,NA
46045,46,0.0233965308592174,1.27626274602798
46047,46,-0.0901219978905664,-0.676684549707862
46051,46,-0.305453572675364,NA
46053,46,-0.85437532946758,NA
46057,46,-1,NA
46059,46,3.55432241267755,NA
46065,46,-0.263077064541231,-0.152306236906512
46067,46,0.233328560964091,NA
46071,46,-1,0.992539200809307
46079,46,0.675201728743789,NA
46081,46,0.260613703026793,-0.338930505515089
46083,46,0.298580079347973,0.492006999227995
46085,46,-0.537274917803623,0.385619325551232
46087,46,-0.34548466093116,NA
46091,46,5.87410926365796,NA
46093,46,-0.0392417847580301,-0.209644340811009
46099,46,0.0697784651650406,0.0547403953912461
46101,46,-0.755843382462409,0.172022179170285
46102,46,-0.539717083786725,-1
46103,46,0.420810566573634,0.259002403642747
46105,46,-0.169990206229929,NA
46107,46,-0.394589760786944,NA
46109,46,1.51038822036985,NA
46115,46,-0.797249031081389,NA
46117,46,-0.222707371841452,1.57612781954887
46121,46,2.42994515162394,NA
46123,46,-0.265912797797761,NA
46127,46,0.00959519343386502,-0.2794622671364
46129,46,-0.317070050797813,-0.544224341729844
46135,46,0.157131497084156,NA
47001,47,0.26518218758918,0.255305802307433
47003,47,-0.11063520684356,-0.0430301536089749
47005,47,0.49664366640824,0.0567593480515237
47007,47,0.0741701357811328,0.345068076126546
47009,47,0.329830613983027,-0.0409764210616664
47011,47,-0.0140323236845764,-0.0277361532033883
47013,47,1.00395669272459,-0.0126360598266898
47015,47,0.779664083325209,-0.18404238856066
47017,47,-0.0846955298835569,-0.365759394376841
47019,47,0.0252249482765547,0.417177494906888
47021,47,0.149239601836924,0.0112620306824432
47023,47,0.0721416823810358,-0.583598577325695
47025,47,0.40772574087358,-0.0077683526282168
47027,47,0.653035990752478,-0.182816316679852
47029,47,-0.0351378635841853,-0.112745990302418
47031,47,-0.0374148281746003,0.083929576734434
47033,47,0.294938466942089,-0.440535915902025
47035,47,0.264595552951426,-0.0868033388357918
47037,47,0.238054643000496,0.157547222160784
47039,47,-0.285215748084087,0.603115270980507
47041,47,0.735912167414004,-0.463933310649881
47043,47,0.280270958660516,0.226755173275662
47045,47,-0.168996434109157,0.496444798462757
47047,47,0.620858779171911,-0.34114853726426
47049,47,0.260426102126628,-0.151168912054581
47051,47,0.649927435780906,0.127543601532112
47053,47,0.203862020699155,0.530615121445185
47055,47,0.124344649080968,0.495891344820644
47057,47,0.0705720915159615,-0.39692038998651
47059,47,0.141160630040077,0.476311442158754
47061,47,1.82310872721463,2.01352304552965
47063,47,0.0853484624006519,-0.0139182988427378
47065,47,0.21937451831338,1.93386463746717
47067,47,-0.58030566903499,-0.0389449185415051
47069,47,0.2067132279634,-0.431068894135187
47071,47,0.237361529266055,0.269915182530853
47073,47,0.36573141814998,0.945514183367466
47075,47,0.188224173683231,0.701633689057134
47077,47,0.723464754369148,0.368590341690781
47079,47,0.0649230478510625,0.26182210404627
47081,47,0.184854129398975,-0.159326325160512
47083,47,-0.583464926127961,-0.119727967891491
47085,47,-0.104748828511225,0.136077309683327
47087,47,1.59150322253001,8.42984535205425
47089,47,0.23714924493304,-0.0204201936599554
47091,47,0.314180776749487,0.10843160454278
47093,47,0.111525073745441,0.416036832331053
47095,47,1.40329082182916,NA
47097,47,0.526503748729866,0.389453489433009
47099,47,0.420716242987475,0.417188123071145
47101,47,0.799774418064052,11.1353642507203
47103,47,0.578793803309386,0.0307481430612477
47105,47,0.104056413725626,0.406175310368056
47107,47,-0.0459790185275495,0.276574512011525
47109,47,-0.35254614532921,-0.331598344735835
47111,47,0.0261045920347139,0.464881872063639
47113,47,0.419790880346089,0.556272510073967
47115,47,-0.0679687801340303,0.150680421859662
47117,47,0.0407313431340159,-0.0778406939847281
47119,47,0.0939181228587324,0.210152753922404
47121,47,-0.0800921307381047,0.289357850938018
47123,47,0.2151174553785,0.287449333656392
47125,47,2.84891478358122,0.0862732136202331
47127,47,-0.12433011789925,-0.7703190670692
47129,47,1.95354260084096,-0.400816223915849
47131,47,0.385018198588838,9.49139581386193
47133,47,0.760094595225994,0.0904618083929127
47135,47,0.972362047137321,NA
47137,47,-0.728321828097975,0.290272962614168
47139,47,0.0455768453226371,0.16299659487703
47141,47,0.501943636749625,0.0431353651996143
47143,47,0.865811204369101,0.561591384530008
47145,47,0.00930454460073162,0.0939160039642428
47147,47,2.39226449212848,0.131740315368695
47149,47,0.160380287854573,1.12800538309924
47151,47,1.12244825235266,-0.211691357866339
47153,47,0.424962175126345,0.103169316476292
47155,47,1.07128395083309,0.663637697475627
47157,47,4.85120749040938,1.55658287721929
47159,47,-0.0807259639871782,-0.193148124703766
47161,47,-0.372750394193968,1.32745315065724
47163,47,0.191849837984159,0.208658022571916
47165,47,0.192634369774881,0.195882459608791
47167,47,0.789430886987105,-0.053872286215891
47169,47,0.17955852285659,1.56006968758854
47171,47,0.202810566551613,1.76545095398997
47173,47,0.108261451137638,1.35321336681829
47175,47,-0.75082025361355,-0.556999576211329
47177,47,0.147949402806601,-0.329801382809508
47179,47,0.501274482510903,0.723759985916474
47181,47,0.298983982957356,1.43244133085303
47183,47,0.149209232424283,0.04354537999975
47185,47,-0.036399742443034,0.47149912415211
47187,47,0.416803597091562,0.0601004855520637
47189,47,0.461239450037231,0.238678239005471
48001,48,-0.0104419298933314,-0.227920375943964
48003,48,-0.0425213242054425,2.75254684443515
48005,48,0.382821597013375,0.0873808815426338
48007,48,1.00080303460939,0.65965951969327
48009,48,7.40096795346696,-0.655505107832009
48011,48,0.0489028213166144,-0.0343999062353491
48013,48,-0.0911701354741402,-0.236430491817346
48015,48,0.00661519703573485,-0.033002904368073
48017,48,0.123013221496099,-0.817844507722841
48019,48,0.170025681357552,-0.080087626978337
48021,48,0.291797713877941,-0.0183930606381266
48023,48,0.0328263600888932,-1
48025,48,-0.207805731591765,1.18224887696251
48027,48,0.216661742426041,0.125337222455111
48029,48,0.140650404886391,1.04342557262597
48031,48,0.575694553902884,-0.0825808199548085
48035,48,-0.0177348574991015,0.319044816953774
48037,48,2.32566865374742,0.0861010887423157
48039,48,0.369582080802403,0.100755250085428
48041,48,0.0621623801585558,0.201433879854742
48043,48,0.356810167736774,NA
48045,48,-0.128642531750796,NA
48047,48,0.138747867088636,0.288580366549773
48049,48,0.539951169053443,-0.406957617142409
48051,48,0.161294236877941,-0.00493534242390253
48053,48,0.107927566123557,-0.143979264507843
48055,48,0.248595713971801,0.236033047745815
48057,48,0.0727724979008446,0.478879130765008
48059,48,0.222494157953838,0.324978898335688
48061,48,0.0101148572293477,0.325690928357893
48063,48,0.392214450364592,-0.530189701897019
48065,48,0.432374974770251,0.0572162526183675
48067,48,-0.280764067439153,-0.329467961666647
48069,48,-0.443513802261379,0.903091832025842
48071,48,0.123025612717265,0.0331056464743069
48073,48,0.492380896852934,-0.116406850860388
48075,48,0.181638215668303,0.563985264519799
48077,48,0.140298984178476,-0.453706753104621
48079,48,1.35542747358309,NA
48081,48,0.0713538368385499,NA
48083,48,0.186850505990216,2.57549334557136
48085,48,0.297799147652436,0.0357058352335934
48087,48,-1,NA
48089,48,-0.0403833201701704,0.0486862675189062
48091,48,0.158017204438552,-0.0852779840264469
48093,48,0.124816881479734,0.00306432535308924
48095,48,-0.240095425464289,-1
48097,48,0.045764158117863,-0.123533766766778
48099,48,0.118182646188429,0.0298103109145065
48101,48,0.6928631227772,1.20733731739708
48103,48,-0.0835393590527429,-0.177991906756503
48105,48,0.23002030464476,-0.13894905736061
48107,48,2.51062945067647,-0.622624807851484
48109,48,0.528885656955614,0.197683626264178
48111,48,0.039166372370504,-0.642942829362964
48113,48,0.24614307035998,0.0943756006868617
48115,48,-0.0343297598000528,1.48445071097673
48117,48,-0.168570635279784,-0.0732221798463281
48119,48,3.06830856274369,NA
48121,48,0.143703054360269,0.0514314184803625
48123,48,0.727626769034803,0.532399380361041
48125,48,-0.194014917824912,NA
48127,48,0.0750930853951103,0.0792959772768086
48129,48,0.121654041199978,46.1011448257586
48131,48,-0.66504255856054,0.472420506164828
48133,48,-0.161347416048861,0.307814061881648
48135,48,0.612238306997597,-0.193786804176935
48137,48,-0.46353828155466,-0.426539230940209
48139,48,26.2565942876019,-0.0100750369949702
48141,48,0.36812148408415,0.0145074683338856
48143,48,0.520350923391066,0.415512700656984
48145,48,0.0791786698895703,0.124899141676065
48147,48,0.18304305946422,-0.0181802280371668
48149,48,0.167932423460279,0.268609374422625
48151,48,-0.513629985969132,NA
48153,48,1.53045023085991,NA
48155,48,-0.47947371393077,NA
48157,48,0.103149677384658,0.116753597560897
48159,48,-0.0664767634091842,0.322087704953542
48161,48,0.244998293955645,-0.129258093494833
48163,48,0.239698329987323,0.434445261915085
48165,48,0.851843753656942,-0.907979704797048
48167,48,0.126195624334881,0.146699096765784
48169,48,-0.11857454921772,-0.0366506907245559
48171,48,0.226645694187468,0.0595580536045143
48175,48,0.361629071221942,1.39014968614196
48177,48,0.15193404149083,0.0509303375670771
48179,48,0.289534383544918,0.946067699955037
48181,48,0.00934130746168207,0.176918927019745
48183,48,0.0897708000123531,0.0779710346355889
48185,48,0.00719788343775605,-0.0618189836813842
48187,48,-0.0058937121633562,-0.0374656836109051
48189,48,-0.111225602163534,1.08111973684663
48191,48,-0.342996563698405,0.262820542931634
48193,48,-0.0554409209841416,-0.430222587934112
48195,48,0.394086128990203,-0.743426439814394
48197,48,-0.0995027950624445,0.0143027413587603
48199,48,-0.00314254616462296,0.40362383770854
48201,48,0.257065373852334,0.117770418518783
48203,48,1.35661010774757,0.0794731469422801
48205,48,-0.0151351998085666,NA
48207,48,0.0027474000825836,-0.198912959013324
48209,48,0.0835340478654596,0.0101824917629322
48211,48,-0.295438720077335,NA
48213,48,0.100738327829456,0.991220156088227
48215,48,0.149687450435885,0.4189856027333
48217,48,0.0952644467028783,0.137856822565233
48219,48,-0.185756082729106,-0.388505511731057
48221,48,-0.0660226352896214,0.24002993541256
48223,48,0.00844567392623063,0.270571817506455
48225,48,0.0215055483086083,5.33337860990373
48227,48,-0.0750575475936207,-0.00561724524231033
48229,48,3.26961317396962,-0.132787905215404
48231,48,-0.0455510212395503,0.0895182358640172
48233,48,-0.0109061259899946,9.14567901234567
48235,48,0.230308834091453,-0.305164110818467
48237,48,0.703081604724932,-0.654764253304399
48239,48,-0.413266459542265,2.21400092148684
48241,48,0.100899772291712,0.112260181616325
48243,48,-0.734812537592729,0.0563759045570115
48245,48,1.09987638744713,-0.147086673621379
48247,48,-0.166150653269869,0.572620703357838
48249,48,0.0832767921927403,-0.54903990112906
48251,48,0.0743577217264568,0.286907104473381
48253,48,0.269515398710294,1.04589082660852
48255,48,0.259284301318924,0.115792566056932
48257,48,0.014929719096423,0.193624450386191
48259,48,3.28600388465345,0.0180199074777133
48265,48,0.13463186871906,-0.142929302584596
48267,48,-0.404810646767944,-0.0592184114629355
48271,48,0.0858798640327051,NA
48273,48,0.307495585753704,0.0589134872775192
48275,48,-0.417656013725859,NA
48277,48,0.23501634845308,0.0866868700323803
48279,48,-0.0601635004120069,-0.707142857142857
48281,48,1.04475218276036,-0.110076094225075
48283,48,-0.0579125568722687,0.113946506448432
48285,48,0.0643769777703977,9.51251489868891
48287,48,-0.0189869060833475,0.820064222232123
48289,48,0.510868888757186,0.510431519057191
48291,48,0.0777683235207375,0.162853136861182
48293,48,-0.120244026815902,-0.130985215230583
48297,48,0.335315850558581,-0.140196093918799
48299,48,0.12089171133272,1.21375936129539
48303,48,0.169347843055128,-0.149536498166808
48305,48,1.3093571987342,14.9388560157791
48307,48,-0.108606853365432,0.319536757301108
48309,48,0.192875383137612,0.109341406609199
48313,48,-0.0639358477127801,-0.278169229294852
48315,48,-0.329171189610761,-0.233954868816477
48317,48,-0.148117494718917,-0.254876447068801
48319,48,-0.585491441187043,-0.0553093745072186
48321,48,-0.0247177854281955,0.0425321712052101
48323,48,0.871606661638278,0.103727032906893
48325,48,0.212269791759672,0.0163740418819089
48327,48,-0.213652727776239,0.0868571428571428
48329,48,0.559160915309782,0.180155353286193
48331,48,0.0863364760063782,-0.136992455511325
48333,48,0.711274302820963,0.122102180297494
48335,48,-0.290914507821337,4.02708532343197
48337,48,0.0227073479470193,1.61351742025601
48339,48,0.410381660708093,-0.0265418456800956
48341,48,-0.0525363106454627,-0.260420094791363
48343,48,0.0802926740611858,0.806841046277666
48345,48,-0.553669410150892,1.52631578947368
48347,48,0.577034958111169,0.612753935392669
48349,48,1.35393776602623,-0.0963499642174467
48351,48,-0.279735751631827,-0.573014974945458
48353,48,3.90078405551492,-0.0574975593253997
48355,48,0.114422228956642,0.351139623033233
48357,48,-0.144194319426981,0.00187566556701413
48359,48,0.36202126110383,-0.08596214511041
48361,48,0.0368781941202758,-0.175271742790478
48363,48,0.31047390236576,0.547290846842341
48365,48,0.123886136570974,-0.230226182083473
48367,48,0.178539875436516,0.037297003888657
48369,48,0.75145955584378,-1
48371,48,0.296155879856732,0.253707873973852
48373,48,-0.0459781510464737,0.444025992864381
48375,48,0.162643970715332,0.240612961905188
48377,48,0.0384103026899368,NA
48379,48,-0.0783269142726846,1.9823764912063
48381,48,0.134986918233004,-0.496502936718572
48383,48,-0.146879588419842,-0.213303147489601
48385,48,0.133818687360574,NA
48387,48,-0.25355788070583,-0.807507714236205
48389,48,-0.0762589088098747,-0.0569292430186961
48391,48,-0.0414415165796056,0.021509544781158
48395,48,0.250282213447335,0.129163318333391
48397,48,0.008924113230143,0.206743638197376
48399,48,-0.0256251973014103,-0.068280204643841
48401,48,0.0107675170359682,-0.249693487303174
48403,48,-0.203451292925713,0.459670588235294
